,0
161228,1
161229,0
161230,1
161231,0
161232,1
161233,2
161234,0
161235,2
161236,2
161237,2
161238,2
161239,0
161240,0
161241,0
161242,0
161243,2
161244,1
161245,0
161246,2
161247,2
161248,2
161249,0
161250,0
161251,0
161252,2
161253,0
161254,0
161255,1
161256,0
161257,2
161258,2
161259,2
161260,2
161261,0
161262,0
161263,1
161264,2
161265,1
161266,2
161267,1
161268,1
161269,1
161270,2
161271,2
161272,0
161273,1
161274,2
161275,0
161276,2
161277,0
161278,2
161279,0
161280,2
161281,1
161282,2
161283,2
161284,0
161285,2
161286,0
161287,2
161288,0
161289,0
161290,2
161291,0
161292,2
161293,0
161294,2
161295,0
161296,1
161297,2
161298,1
161299,1
161300,2
161301,0
161302,2
161303,1
161304,0
161305,0
161306,2
161307,2
161308,0
161309,2
161310,2
161311,0
161312,0
161313,2
161314,2
161315,2
161316,1
161317,1
161318,0
161319,0
161320,2
161321,1
161322,1
161323,0
161324,2
161325,2
161326,2
161327,2
161328,2
161329,0
161330,1
161331,0
161332,0
161333,2
161334,2
161335,1
161336,1
161337,0
161338,2
161339,1
161340,0
161341,2
161342,0
161343,2
161344,0
161345,0
161346,0
161347,0
161348,0
161349,0
161350,0
161351,2
161352,1
161353,1
161354,1
161355,2
161356,0
161357,2
161358,0
161359,1
161360,1
161361,0
161362,2
161363,1
161364,0
161365,2
161366,2
161367,2
161368,2
161369,2
161370,0
161371,2
161372,0
161373,2
161374,1
161375,2
161376,0
161377,1
161378,2
161379,2
161380,2
161381,1
161382,2
161383,0
161384,0
161385,0
161386,0
161387,2
161388,1
161389,2
161390,2
161391,0
161392,2
161393,0
161394,1
161395,1
161396,0
161397,2
161398,2
161399,0
161400,1
161401,2
161402,1
161403,0
161404,2
161405,0
161406,0
161407,2
161408,1
161409,0
161410,2
161411,0
161412,1
161413,0
161414,0
161415,2
161416,2
161417,0
161418,0
161419,2
161420,1
161421,2
161422,0
161423,1
161424,0
161425,0
161426,2
161427,1
161428,1
161429,2
161430,0
161431,0
161432,0
161433,0
161434,0
161435,1
161436,0
161437,0
161438,0
161439,1
161440,2
161441,0
161442,1
161443,2
161444,0
161445,0
161446,1
161447,2
161448,2
161449,0
161450,1
161451,1
161452,1
161453,0
161454,2
161455,0
161456,0
161457,2
161458,2
161459,0
161460,1
161461,2
161462,1
161463,0
161464,0
161465,0
161466,2
161467,1
161468,1
161469,0
161470,0
161471,0
161472,0
161473,1
161474,2
161475,2
161476,0
161477,1
161478,0
161479,2
161480,0
161481,2
161482,1
161483,0
161484,1
161485,0
161486,0
161487,0
161488,2
161489,2
161490,1
161491,2
161492,0
161493,2
161494,2
161495,2
161496,2
161497,0
161498,2
161499,1
161500,1
161501,0
161502,0
161503,0
161504,2
161505,1
161506,0
161507,0
161508,1
161509,1
161510,0
161511,0
161512,1
161513,0
161514,0
161515,0
161516,2
161517,1
161518,0
161519,2
161520,2
161521,0
161522,1
161523,1
161524,0
161525,0
161526,2
161527,1
161528,1
161529,0
161530,0
161531,1
161532,0
161533,0
161534,1
161535,0
161536,1
161537,0
161538,0
161539,1
161540,2
161541,0
161542,0
161543,1
161544,2
161545,0
161546,1
161547,2
161548,1
161549,0
161550,1
161551,1
161552,2
161553,1
161554,2
161555,0
161556,0
161557,2
161558,0
161559,2
161560,1
161561,2
161562,2
161563,1
161564,1
161565,0
161566,0
161567,0
161568,2
161569,2
161570,2
161571,2
161572,2
161573,0
161574,2
161575,0
161576,0
161577,2
161578,0
161579,0
161580,0
161581,2
161582,1
161583,2
161584,1
161585,0
161586,0
161587,2
161588,0
161589,1
161590,0
161591,0
161592,1
161593,2
161594,1
161595,0
161596,0
161597,0
161598,1
161599,2
161600,1
161601,0
161602,2
161603,1
161604,0
161605,2
161606,1
161607,2
161608,0
161609,1
161610,2
161611,0
161612,2
161613,0
161614,0
161615,2
161616,0
161617,1
161618,1
161619,2
161620,2
161621,0
161622,2
161623,0
161624,0
161625,0
161626,2
161627,1
161628,0
161629,1
161630,2
161631,0
161632,2
161633,0
161634,0
161635,0
161636,0
161637,2
161638,1
161639,0
161640,0
161641,1
161642,0
161643,1
161644,0
161645,1
161646,2
161647,0
161648,2
161649,1
161650,2
161651,1
161652,1
161653,0
161654,0
161655,2
161656,2
161657,2
161658,0
161659,2
161660,0
161661,2
161662,1
161663,2
161664,1
161665,2
161666,2
161667,0
161668,2
161669,0
161670,0
161671,2
161672,1
161673,2
161674,1
161675,0
161676,2
161677,0
161678,2
161679,2
161680,0
161681,2
161682,1
161683,1
161684,0
161685,1
161686,2
161687,2
161688,0
161689,0
161690,2
161691,1
161692,0
161693,2
161694,2
161695,2
161696,0
161697,1
161698,2
161699,1
161700,2
161701,2
161702,2
161703,1
161704,0
161705,1
161706,0
161707,1
161708,0
161709,1
161710,1
161711,1
161712,2
161713,2
161714,1
161715,0
161716,2
161717,0
161718,2
161719,1
161720,0
161721,2
161722,0
161723,2
161724,1
161725,2
161726,1
161727,1
161728,2
161729,0
161730,0
161731,0
161732,0
161733,0
161734,2
161735,2
161736,0
161737,2
161738,0
161739,1
161740,2
161741,0
161742,1
161743,2
161744,0
161745,0
161746,1
161747,0
161748,2
161749,2
161750,1
161751,0
161752,1
161753,1
161754,0
161755,0
161756,1
161757,1
161758,1
161759,2
161760,2
161761,2
161762,1
161763,1
161764,0
161765,0
161766,0
161767,0
161768,0
161769,1
161770,2
161771,2
161772,1
161773,0
161774,2
161775,0
161776,0
161777,0
161778,1
161779,1
161780,2
161781,0
161782,2
161783,0
161784,1
161785,0
161786,2
161787,1
161788,0
161789,2
161790,1
161791,0
161792,2
161793,1
161794,2
161795,1
161796,2
161797,0
161798,1
161799,1
161800,2
161801,2
161802,1
161803,2
161804,0
161805,0
161806,0
161807,0
161808,1
161809,2
161810,2
161811,1
161812,1
161813,0
161814,1
161815,1
161816,2
161817,0
161818,0
161819,0
161820,2
161821,1
161822,2
161823,0
161824,2
161825,0
161826,1
161827,2
161828,0
161829,2
161830,2
161831,1
161832,1
161833,0
161834,2
161835,0
161836,2
161837,0
161838,2
161839,2
161840,0
161841,2
161842,1
161843,1
161844,2
161845,2
161846,0
161847,2
161848,2
161849,2
161850,2
161851,2
161852,0
161853,2
161854,2
161855,2
161856,2
161857,1
161858,2
161859,0
161860,2
161861,1
161862,2
161863,0
161864,0
161865,0
161866,1
161867,2
161868,1
161869,0
161870,0
161871,2
161872,0
161873,0
161874,1
161875,0
161876,2
161877,0
161878,1
161879,0
161880,1
161881,1
161882,0
161883,2
161884,1
161885,0
161886,2
161887,0
161888,0
161889,0
161890,0
161891,2
161892,0
161893,2
161894,1
161895,2
161896,0
161897,0
161898,0
161899,0
161900,2
161901,2
161902,0
161903,1
161904,0
161905,0
161906,1
161907,0
161908,0
161909,2
161910,1
161911,2
161912,2
161913,2
161914,2
161915,2
161916,2
161917,1
161918,0
161919,1
161920,1
161921,2
161922,1
161923,0
161924,0
161925,2
161926,0
161927,2
161928,1
161929,2
161930,1
161931,1
161932,2
161933,0
161934,1
161935,2
161936,2
161937,2
161938,2
161939,1
161940,2
161941,0
161942,0
161943,0
161944,2
161945,0
161946,1
161947,2
161948,1
161949,0
161950,0
161951,2
161952,2
161953,2
161954,0
161955,0
161956,0
161957,0
161958,1
161959,0
161960,0
161961,1
161962,0
161963,0
161964,2
161965,2
161966,2
161967,2
161968,1
161969,0
161970,2
161971,0
161972,0
161973,0
161974,2
161975,0
161976,1
161977,0
161978,1
161979,1
161980,1
161981,2
161982,0
161983,2
161984,0
161985,0
161986,1
161987,0
161988,2
161989,0
161990,2
161991,2
161992,2
161993,1
161994,0
161995,0
161996,2
161997,1
161998,2
161999,2
162000,2
162001,2
162002,0
162003,2
162004,1
162005,2
162006,0
162007,0
162008,1
162009,2
162010,2
162011,2
162012,2
162013,0
162014,0
162015,0
162016,1
162017,2
162018,2
162019,0
162020,2
162021,2
162022,0
162023,2
162024,1
162025,2
162026,1
162027,1
162028,1
162029,0
162030,2
162031,2
162032,1
162033,0
162034,2
162035,1
162036,2
162037,2
162038,1
162039,1
162040,2
162041,1
162042,0
162043,1
162044,0
162045,2
162046,2
162047,2
162048,2
162049,2
162050,1
162051,0
162052,0
162053,2
162054,0
162055,1
162056,1
162057,0
162058,2
162059,2
162060,2
162061,1
162062,0
162063,2
162064,2
162065,0
162066,0
162067,2
162068,2
162069,0
162070,2
162071,0
162072,2
162073,2
162074,0
162075,0
162076,1
162077,1
162078,0
162079,1
162080,2
162081,2
162082,2
162083,2
162084,0
162085,2
162086,1
162087,0
162088,0
162089,1
162090,0
162091,0
162092,2
162093,1
162094,0
162095,2
162096,0
162097,1
162098,0
162099,2
162100,2
162101,0
162102,0
162103,2
162104,1
162105,1
162106,2
162107,0
162108,2
162109,2
162110,2
162111,0
162112,1
162113,2
162114,0
162115,0
162116,0
162117,2
162118,1
162119,1
162120,0
162121,1
162122,0
162123,0
162124,0
162125,0
162126,2
162127,2
162128,2
162129,0
162130,1
162131,0
162132,0
162133,1
162134,0
162135,1
162136,2
162137,2
162138,0
162139,2
162140,2
162141,0
162142,2
162143,1
162144,2
162145,2
162146,0
162147,2
162148,0
162149,0
162150,0
162151,0
162152,2
162153,1
162154,0
162155,1
162156,0
162157,2
162158,1
162159,2
162160,2
162161,2
162162,2
162163,0
162164,0
162165,0
162166,2
162167,1
162168,0
162169,0
162170,0
162171,2
162172,0
162173,1
162174,1
162175,0
162176,0
162177,2
162178,1
162179,0
162180,2
162181,1
162182,0
162183,0
162184,1
162185,1
162186,1
162187,0
162188,0
162189,0
162190,1
162191,0
162192,0
162193,1
162194,0
162195,0
162196,0
162197,2
162198,0
162199,1
162200,2
162201,2
162202,2
162203,2
162204,1
162205,0
162206,0
162207,1
162208,2
162209,2
162210,1
162211,2
162212,1
162213,1
162214,0
162215,2
162216,1
162217,1
162218,0
162219,2
162220,2
162221,2
162222,0
162223,1
162224,2
162225,0
162226,0
162227,2
162228,2
162229,0
162230,0
162231,0
162232,0
162233,0
162234,0
162235,0
162236,2
162237,1
162238,2
162239,1
162240,2
162241,2
162242,0
162243,1
162244,0
162245,1
162246,1
162247,1
162248,1
162249,0
162250,2
162251,0
162252,1
162253,0
162254,1
162255,1
162256,2
162257,0
162258,1
162259,2
162260,2
162261,1
162262,1
162263,2
162264,1
162265,2
162266,1
162267,1
162268,0
162269,1
162270,1
162271,1
162272,2
162273,1
162274,0
162275,1
162276,0
162277,2
162278,0
162279,1
162280,0
162281,1
162282,1
162283,1
162284,2
162285,1
162286,2
162287,0
162288,1
162289,0
162290,0
162291,1
162292,0
162293,1
162294,0
162295,1
162296,0
162297,0
162298,2
162299,0
162300,1
162301,2
162302,1
162303,2
162304,2
162305,0
162306,2
162307,0
162308,2
162309,1
162310,2
162311,2
162312,2
162313,2
162314,2
162315,0
162316,1
162317,0
162318,0
162319,0
162320,2
162321,2
162322,0
162323,1
162324,2
162325,2
162326,2
162327,0
162328,0
162329,0
162330,2
162331,2
162332,0
162333,1
162334,2
162335,1
162336,0
162337,1
162338,2
162339,0
162340,0
162341,2
162342,0
162343,1
162344,1
162345,2
162346,0
162347,0
162348,0
162349,0
162350,0
162351,1
162352,2
162353,2
162354,1
162355,1
162356,1
162357,0
162358,1
162359,1
162360,0
162361,0
162362,0
162363,0
162364,0
162365,0
162366,2
162367,0
162368,2
162369,0
162370,2
162371,0
162372,2
162373,0
162374,1
162375,0
162376,1
162377,1
162378,0
162379,0
162380,2
162381,2
162382,1
162383,2
162384,2
162385,2
162386,2
162387,2
162388,1
162389,0
162390,0
162391,1
162392,2
162393,1
162394,1
162395,0
162396,0
162397,2
162398,2
162399,2
162400,0
162401,1
162402,0
162403,2
162404,2
162405,2
162406,0
162407,2
162408,0
162409,1
162410,2
162411,2
162412,0
162413,0
162414,1
162415,1
162416,1
162417,2
162418,1
162419,2
162420,0
162421,2
162422,0
162423,0
162424,0
162425,0
162426,0
162427,2
162428,1
162429,0
162430,0
162431,0
162432,2
162433,2
162434,1
162435,0
162436,0
162437,0
162438,0
162439,0
162440,1
162441,2
162442,1
162443,0
162444,2
162445,1
162446,2
162447,1
162448,1
162449,2
162450,0
162451,1
162452,1
162453,0
162454,0
162455,0
162456,1
162457,2
162458,2
162459,2
162460,0
162461,0
162462,2
162463,0
162464,2
162465,2
162466,0
162467,0
162468,2
162469,2
162470,2
162471,2
162472,2
162473,2
162474,0
162475,0
162476,0
162477,0
162478,1
162479,0
162480,2
162481,2
162482,1
162483,2
162484,2
162485,2
162486,1
162487,0
162488,2
162489,0
162490,2
162491,0
162492,2
162493,1
162494,2
162495,2
162496,1
162497,1
162498,1
162499,2
162500,2
162501,0
162502,0
162503,0
162504,0
162505,2
162506,2
162507,0
162508,0
162509,2
162510,2
162511,1
162512,2
162513,0
162514,0
162515,1
162516,1
162517,1
162518,1
162519,0
162520,1
162521,0
162522,0
162523,2
162524,1
162525,2
162526,0
162527,0
162528,0
162529,1
162530,0
162531,0
162532,1
162533,1
162534,2
162535,2
162536,2
162537,0
162538,0
162539,0
162540,0
162541,0
162542,2
162543,1
162544,0
162545,0
162546,0
162547,2
162548,0
162549,2
162550,2
162551,1
162552,1
162553,0
162554,0
162555,2
162556,2
162557,1
162558,0
162559,2
162560,0
162561,2
162562,0
162563,1
162564,1
162565,0
162566,2
162567,2
162568,2
162569,0
162570,0
162571,0
162572,2
162573,1
162574,1
162575,0
162576,1
162577,2
162578,1
162579,0
162580,2
162581,0
162582,1
162583,1
162584,2
162585,0
162586,1
162587,0
162588,2
162589,2
162590,0
162591,2
162592,0
162593,1
162594,1
162595,0
162596,0
162597,0
162598,0
162599,0
162600,0
162601,0
162602,1
162603,2
162604,2
162605,2
162606,2
162607,0
162608,0
162609,1
162610,0
162611,0
162612,1
162613,0
162614,0
162615,1
162616,1
162617,1
162618,0
162619,1
162620,0
162621,0
162622,0
162623,1
162624,1
162625,0
162626,2
162627,2
162628,0
162629,1
162630,2
162631,0
162632,1
162633,1
162634,1
162635,0
162636,2
162637,0
162638,2
162639,2
162640,1
162641,0
162642,1
162643,2
162644,1
162645,0
162646,0
162647,2
162648,1
162649,2
162650,2
162651,1
162652,0
162653,1
162654,0
162655,2
162656,0
162657,1
162658,2
162659,2
162660,2
162661,1
162662,0
162663,2
162664,1
162665,2
162666,0
162667,0
162668,1
162669,2
162670,1
162671,1
162672,2
162673,1
162674,2
162675,0
162676,0
162677,1
162678,1
162679,1
162680,1
162681,2
162682,0
162683,1
162684,0
162685,2
162686,0
162687,2
162688,0
162689,0
162690,2
162691,1
162692,2
162693,2
162694,1
162695,0
162696,2
162697,0
162698,2
162699,1
162700,1
162701,2
162702,2
162703,1
162704,0
162705,0
162706,0
162707,1
162708,0
162709,0
162710,2
162711,1
162712,2
162713,1
162714,1
162715,1
162716,1
162717,2
162718,0
162719,2
162720,1
162721,2
162722,2
162723,1
162724,0
162725,0
162726,1
162727,1
162728,0
162729,2
162730,0
162731,1
162732,2
162733,2
162734,2
162735,2
162736,1
162737,1
162738,1
162739,0
162740,2
162741,2
162742,1
162743,1
162744,2
162745,2
162746,0
162747,2
162748,2
162749,1
162750,1
162751,2
162752,1
162753,1
162754,2
162755,1
162756,2
162757,2
162758,2
162759,0
162760,2
162761,0
162762,0
162763,1
162764,2
162765,2
162766,2
162767,2
162768,2
162769,0
162770,2
162771,1
162772,2
162773,0
162774,2
162775,0
162776,2
162777,2
162778,1
162779,2
162780,0
162781,1
162782,0
162783,1
162784,1
162785,1
162786,1
162787,2
162788,1
162789,2
162790,1
162791,0
162792,0
162793,0
162794,0
162795,0
162796,1
162797,1
162798,1
162799,2
162800,0
162801,1
162802,1
162803,0
162804,0
162805,2
162806,2
162807,1
162808,1
162809,2
162810,0
162811,2
162812,2
162813,0
162814,2
162815,2
162816,0
162817,1
162818,0
162819,0
162820,2
162821,1
162822,0
162823,0
162824,0
162825,2
162826,2
162827,0
162828,0
162829,0
162830,1
162831,2
162832,2
162833,0
162834,2
162835,0
162836,1
162837,0
162838,2
162839,0
162840,1
162841,2
162842,2
162843,1
162844,0
162845,2
162846,0
162847,0
162848,1
162849,0
162850,2
162851,1
162852,0
162853,2
162854,0
162855,0
162856,2
162857,2
162858,2
162859,1
162860,1
162861,0
162862,2
162863,2
162864,2
162865,2
162866,1
162867,1
162868,0
162869,0
162870,2
162871,1
162872,0
162873,1
162874,1
162875,0
162876,1
162877,1
162878,1
162879,1
162880,0
162881,1
162882,2
162883,2
162884,2
162885,0
162886,2
162887,0
162888,0
162889,0
162890,1
162891,0
162892,0
162893,1
162894,2
162895,2
162896,2
162897,1
162898,2
162899,0
162900,0
162901,1
162902,2
162903,2
162904,0
162905,1
162906,2
162907,2
162908,0
162909,1
162910,1
162911,2
162912,0
162913,0
162914,0
162915,0
162916,2
162917,2
162918,1
162919,0
162920,1
162921,0
162922,2
162923,1
162924,0
162925,2
162926,1
162927,1
162928,0
162929,0
162930,1
162931,2
162932,1
162933,0
162934,0
162935,2
162936,2
162937,0
162938,0
162939,0
162940,1
162941,2
162942,2
162943,2
162944,0
162945,2
162946,0
162947,1
162948,2
162949,0
162950,2
162951,0
162952,2
162953,2
162954,1
162955,2
162956,0
162957,0
162958,2
162959,1
162960,1
162961,0
162962,2
162963,0
162964,2
162965,0
162966,2
162967,2
162968,1
162969,0
162970,2
162971,2
162972,0
162973,1
162974,2
162975,0
162976,0
162977,1
162978,0
162979,1
162980,1
162981,2
162982,1
162983,0
162984,2
162985,2
162986,2
162987,0
162988,0
162989,0
162990,0
162991,2
162992,0
162993,0
162994,0
162995,1
162996,1
162997,0
162998,0
162999,1
163000,1
163001,0
163002,0
163003,0
163004,1
163005,0
163006,0
163007,2
163008,1
163009,2
163010,0
163011,2
163012,0
163013,2
163014,1
163015,0
163016,2
163017,2
163018,1
163019,0
163020,2
163021,2
163022,2
163023,1
163024,0
163025,0
163026,1
163027,2
163028,2
163029,2
163030,1
163031,1
163032,2
163033,0
163034,2
163035,1
163036,0
163037,0
163038,0
163039,2
163040,2
163041,1
163042,0
163043,1
163044,1
163045,2
163046,2
163047,2
163048,0
163049,2
163050,1
163051,1
163052,1
163053,0
163054,1
163055,0
163056,2
163057,1
163058,1
163059,2
163060,0
163061,1
163062,0
163063,0
163064,2
163065,2
163066,2
163067,0
163068,2
163069,2
163070,0
163071,2
163072,2
163073,1
163074,1
163075,2
163076,0
163077,1
163078,0
163079,2
163080,0
163081,1
163082,1
163083,0
163084,0
163085,2
163086,2
163087,2
163088,2
163089,1
163090,0
163091,0
163092,1
163093,2
163094,2
163095,0
163096,2
163097,0
163098,1
163099,0
163100,1
163101,1
163102,1
163103,0
163104,2
163105,0
163106,0
163107,2
163108,1
163109,2
163110,2
163111,2
163112,0
163113,0
163114,1
163115,2
163116,2
163117,2
163118,2
163119,0
163120,1
163121,1
163122,2
163123,2
163124,0
163125,1
163126,0
163127,2
163128,1
163129,2
163130,0
163131,1
163132,2
163133,2
163134,2
163135,1
163136,2
163137,2
163138,0
163139,0
163140,0
163141,2
163142,0
163143,1
163144,1
163145,0
163146,2
163147,0
163148,1
163149,2
163150,1
163151,0
163152,2
163153,0
163154,0
163155,2
163156,1
163157,1
163158,2
163159,0
163160,0
163161,2
163162,1
163163,1
163164,0
163165,0
163166,1
163167,1
163168,2
163169,1
163170,0
163171,0
163172,2
163173,0
163174,1
163175,1
163176,0
163177,2
163178,2
163179,0
163180,0
163181,0
163182,0
163183,2
163184,1
163185,0
163186,0
163187,0
163188,0
163189,2
163190,2
163191,0
163192,2
163193,2
163194,0
163195,1
163196,0
163197,1
163198,1
163199,1
163200,1
163201,0
163202,2
163203,1
163204,0
163205,0
163206,2
163207,2
163208,0
163209,2
163210,1
163211,0
163212,1
163213,1
163214,2
163215,2
163216,1
163217,1
163218,0
163219,0
163220,2
163221,1
163222,1
163223,0
163224,0
163225,2
163226,2
163227,1
163228,2
163229,0
163230,0
163231,0
163232,0
163233,0
163234,1
163235,1
163236,2
163237,2
163238,2
163239,0
163240,0
163241,2
163242,1
163243,0
163244,2
163245,0
163246,0
163247,0
163248,0
163249,0
163250,2
163251,2
163252,1
163253,1
163254,1
163255,0
163256,0
163257,0
163258,2
163259,2
163260,1
163261,1
163262,0
163263,2
163264,0
163265,1
163266,1
163267,0
163268,2
163269,0
163270,0
163271,2
163272,2
163273,0
163274,0
163275,0
163276,1
163277,1
163278,1
163279,2
163280,1
163281,0
163282,2
163283,1
163284,1
163285,0
163286,2
163287,1
163288,2
163289,1
163290,1
163291,2
163292,0
163293,2
163294,2
163295,2
163296,1
163297,2
163298,2
163299,0
163300,0
163301,0
163302,2
163303,0
163304,0
163305,1
163306,2
163307,0
163308,2
163309,2
163310,0
163311,2
163312,2
163313,2
163314,0
163315,1
163316,0
163317,2
163318,1
163319,0
163320,2
163321,0
163322,0
163323,0
163324,0
163325,0
163326,0
163327,1
163328,2
163329,1
163330,1
163331,0
163332,2
163333,0
163334,1
163335,0
163336,2
163337,2
163338,0
163339,0
163340,0
163341,0
163342,1
163343,0
163344,2
163345,1
163346,2
163347,2
163348,0
163349,0
163350,2
163351,0
163352,1
163353,2
163354,2
163355,0
163356,0
163357,0
163358,0
163359,2
163360,2
163361,2
163362,0
163363,1
163364,0
163365,1
163366,0
163367,2
163368,0
163369,0
163370,1
163371,1
163372,2
163373,2
163374,0
163375,0
163376,0
163377,2
163378,0
163379,0
163380,2
163381,0
163382,0
163383,0
163384,2
163385,0
163386,2
163387,2
163388,2
163389,0
163390,0
163391,2
163392,1
163393,0
163394,2
163395,0
163396,1
163397,2
163398,0
163399,0
163400,1
163401,2
163402,1
163403,1
163404,2
163405,0
163406,2
163407,0
163408,0
163409,1
163410,0
163411,1
163412,0
163413,0
163414,1
163415,1
163416,0
163417,0
163418,1
163419,2
163420,2
163421,1
163422,1
163423,1
163424,1
163425,1
163426,1
163427,1
163428,2
163429,0
163430,1
163431,0
163432,1
163433,2
163434,0
163435,1
163436,1
163437,1
163438,1
163439,2
163440,2
163441,0
163442,0
163443,0
163444,0
163445,2
163446,2
163447,2
163448,0
163449,2
163450,2
163451,2
163452,0
163453,2
163454,0
163455,2
163456,1
163457,0
163458,0
163459,0
163460,0
163461,2
163462,0
163463,2
163464,2
163465,1
163466,2
163467,2
163468,2
163469,1
163470,0
163471,0
163472,1
163473,1
163474,2
163475,0
163476,1
163477,1
163478,0
163479,0
163480,2
163481,0
163482,0
163483,1
163484,0
163485,2
163486,1
163487,0
163488,1
163489,2
163490,1
163491,1
163492,2
163493,2
163494,2
163495,2
163496,0
163497,2
163498,2
163499,2
163500,0
163501,1
163502,1
163503,0
163504,1
163505,2
163506,0
163507,0
163508,0
163509,2
163510,2
163511,0
163512,2
163513,0
163514,0
163515,1
163516,0
163517,0
163518,2
163519,0
163520,0
163521,1
163522,0
163523,1
163524,0
163525,0
163526,2
163527,1
163528,0
163529,2
163530,0
163531,0
163532,1
163533,0
163534,2
163535,2
163536,2
163537,0
163538,1
163539,0
163540,1
163541,0
163542,1
163543,2
163544,1
163545,0
163546,0
163547,2
163548,2
163549,0
163550,1
163551,1
163552,2
163553,0
163554,2
163555,1
163556,1
163557,0
163558,1
163559,2
163560,0
163561,1
163562,1
163563,2
163564,2
163565,2
163566,1
163567,0
163568,1
163569,0
163570,0
163571,0
163572,1
163573,2
163574,2
163575,1
163576,1
163577,0
163578,0
163579,2
163580,2
163581,1
163582,0
163583,1
163584,0
163585,2
163586,0
163587,1
163588,2
163589,0
163590,2
163591,2
163592,1
163593,1
163594,2
163595,1
163596,1
163597,2
163598,0
163599,2
163600,1
163601,0
163602,0
163603,2
163604,2
163605,0
163606,0
163607,2
163608,2
163609,0
163610,2
163611,2
163612,0
163613,0
163614,2
163615,2
163616,0
163617,0
163618,0
163619,1
163620,2
163621,1
163622,0
163623,2
163624,1
163625,2
163626,1
163627,2
163628,0
163629,1
163630,0
163631,0
163632,2
163633,0
163634,0
163635,0
163636,0
163637,1
163638,0
163639,2
163640,0
163641,1
163642,1
163643,1
163644,2
163645,2
163646,2
163647,0
163648,1
163649,2
163650,1
163651,2
163652,0
163653,0
163654,2
163655,1
163656,2
163657,2
163658,0
163659,0
163660,2
163661,1
163662,1
163663,0
163664,0
163665,2
163666,2
163667,1
163668,1
163669,1
163670,2
163671,0
163672,2
163673,1
163674,0
163675,0
163676,0
163677,0
163678,1
163679,2
163680,2
163681,0
163682,0
163683,0
163684,0
163685,1
163686,0
163687,2
163688,1
163689,1
163690,1
163691,0
163692,1
163693,2
163694,0
163695,0
163696,0
163697,1
163698,0
163699,1
163700,1
163701,1
163702,1
163703,0
163704,2
163705,0
163706,2
163707,0
163708,2
163709,1
163710,2
163711,0
163712,0
163713,0
163714,1
163715,2
163716,1
163717,2
163718,2
163719,0
163720,1
163721,1
163722,0
163723,0
163724,1
163725,2
163726,2
163727,0
163728,1
163729,2
163730,1
163731,2
163732,0
163733,0
163734,0
163735,1
163736,0
163737,1
163738,0
163739,1
163740,2
163741,0
163742,1
163743,2
163744,1
163745,0
163746,0
163747,2
163748,1
163749,1
163750,0
163751,0
163752,2
163753,1
163754,1
163755,0
163756,0
163757,0
163758,2
163759,0
163760,0
163761,0
163762,0
163763,2
163764,0
163765,0
163766,0
163767,2
163768,0
163769,2
163770,2
163771,2
163772,1
163773,1
163774,1
163775,1
163776,2
163777,2
163778,1
163779,0
163780,1
163781,0
163782,2
163783,2
163784,2
163785,0
163786,0
163787,0
163788,1
163789,0
163790,0
163791,0
163792,2
163793,0
163794,2
163795,1
163796,0
163797,2
163798,0
163799,2
163800,0
163801,1
163802,1
163803,0
163804,0
163805,1
163806,1
163807,0
163808,0
163809,2
163810,0
163811,1
163812,0
163813,0
163814,1
163815,0
163816,0
163817,0
163818,0
163819,1
163820,1
163821,2
163822,2
163823,1
163824,1
163825,1
163826,2
163827,0
163828,2
163829,1
163830,2
163831,2
163832,1
163833,1
163834,1
163835,2
163836,0
163837,0
163838,2
163839,0
163840,1
163841,0
163842,0
163843,2
163844,0
163845,2
163846,2
163847,0
163848,2
163849,2
163850,2
163851,2
163852,2
163853,2
163854,0
163855,1
163856,1
163857,1
163858,1
163859,0
163860,1
163861,0
163862,0
163863,2
163864,1
163865,0
163866,2
163867,1
163868,1
163869,1
163870,2
163871,1
163872,0
163873,0
163874,2
163875,0
163876,0
163877,0
163878,0
163879,0
163880,0
163881,2
163882,0
163883,0
163884,0
163885,0
163886,0
163887,2
163888,0
163889,2
163890,0
163891,0
163892,1
163893,0
163894,0
163895,2
163896,0
163897,2
163898,0
163899,2
163900,2
163901,2
163902,2
163903,2
163904,1
163905,0
163906,0
163907,1
163908,2
163909,0
163910,2
163911,0
163912,0
163913,0
163914,0
163915,0
163916,1
163917,2
163918,2
163919,1
163920,0
163921,2
163922,0
163923,0
163924,2
163925,2
163926,0
163927,2
163928,0
163929,2
163930,0
163931,1
163932,0
163933,0
163934,1
163935,1
163936,0
163937,0
163938,0
163939,2
163940,0
163941,0
163942,0
163943,1
163944,1
163945,2
163946,0
163947,1
163948,1
163949,1
163950,1
163951,1
163952,0
163953,1
163954,2
163955,0
163956,2
163957,0
163958,1
163959,2
163960,1
163961,2
163962,1
163963,2
163964,0
163965,1
163966,2
163967,2
163968,0
163969,2
163970,0
163971,2
163972,0
163973,1
163974,0
163975,2
163976,0
163977,1
163978,2
163979,0
163980,0
163981,0
163982,0
163983,2
163984,0
163985,2
163986,2
163987,1
163988,0
163989,2
163990,0
163991,0
163992,2
163993,1
163994,2
163995,0
163996,0
163997,2
163998,2
163999,2
164000,2
164001,1
164002,1
164003,0
164004,1
164005,2
164006,1
164007,0
164008,2
164009,2
164010,2
164011,1
164012,1
164013,0
164014,0
164015,2
164016,0
164017,1
164018,1
164019,0
164020,0
164021,0
164022,2
164023,2
164024,0
164025,2
164026,0
